Taxpayer Number,Taxpayer Name,Taxpayer Address,Taxpayer City,Taxpayer State,Taxpayer Zip,Taxpayer County,Location Number,Location Name,Location Address,Location City,Location State,Location Zip,Location County,Inside/Outside City Limits,TABC Permit Number,Responsibility Begin Date,Responsibility End Date,Obligation End Date,Liquor Receipts,Wine Receipts,Beer Receipts,Cover Charge Receipts,Total Receipts
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,08/31/2008,6418,4319,5243,0,15980
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,07/31/2017,6878,3575,3451,0,13904
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,08/31/2015,6321,3500,3738,0,13559
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,09/30/2007,6860,4157,4976,0,15993
32059765654,"LETS EADO IT, LLC",5601 SEARS ST STE B,DALLAS,TX,75206,57,1,TRUCK YARD,2118 LAMAR ST STE 150,HOUSTON,TX,77003,101,Y,MB967071,12/19/2016,,02/28/2017,0,0,0,0,0
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,07/31/2008,6664,4340,5121,0,16125
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,10/31/2014,6264,4425,4477,0,15166
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,10/31/2009,5887,6182,4935,0,17004
32041160378,"LW EAST END, LP",720 SHEPHERD DR,HOUSTON,TX,77007,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,05/14/2010,05/31/2016,10/31/2011,22374,436,39200,0,62010
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,01/31/2015,7284,4879,4574,0,16737
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,07/31/2011,6141,4368,4661,0,15170
32041160378,"LW EAST END, LP",720 SHEPHERD DR,HOUSTON,TX,77007,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,05/14/2010,05/31/2016,06/30/2015,51612,1204,66399,0,119215
32041160378,"LW EAST END, LP",720 SHEPHERD DR,HOUSTON,TX,77007,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,05/14/2010,05/31/2016,05/31/2010,0,0,0,0,0
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,12/31/2012,12079,7867,6010,0,25956
32062971299,"AGRICOLE EAST END COLLECTIVE, LLC",1401 MCKINNEY ST STE 1700,HOUSTON,TX,77010,101,1,INDIANOLA/MISS CAROUSEL/VINNEY'S,1201 ST EMANUEL ST,HOUSTON,TX,77003,101,Y,MB1033612,10/12/2018,,07/31/2020,0,0,0,0,0
32062604916,"HUSTLE AT 2704 GROUP, LP",2117 EVERETT ST,HOUSTON,TX,77009,101,1,NANCY'S HUSTLE,2704 POLK ST STE A,HOUSTON,TX,77003,101,Y,MB995444,09/26/2017,,04/30/2018,62367,30357,2925,0,95649
17605812878,"HOUSTON CHINA GARDEN II, INC.",1602 LEELAND ST,HOUSTON,TX,77003,101,1,CHINA GARDEN,1602 LEELAND ST,HOUSTON,TX,77003,101,Y,MB113378,09/01/1998,10/08/2020,09/30/2007,1325,1560,1310,0,4195
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,05/31/2020,115406,2422,8219,0,126047
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,11/30/2014,7395,4874,3917,0,16186
32059765654,"LETS EADO IT, LLC",5601 SEARS ST STE B,DALLAS,TX,75206,57,1,TRUCK YARD,2118 LAMAR ST STE 150,HOUSTON,TX,77003,101,Y,MB967071,12/19/2016,,06/30/2017,0,0,0,0,0
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,07/31/2010,7177,6680,5008,0,18865
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,07/31/2016,7172,3887,4550,0,15609
32062604916,"HUSTLE AT 2704 GROUP, LP",2117 EVERETT ST,HOUSTON,TX,77009,101,1,NANCY'S HUSTLE,2704 POLK ST STE A,HOUSTON,TX,77003,101,Y,MB995444,09/26/2017,,06/30/2019,49296,56096,4377,0,109769
32020317973,GRUMPY JACK'S INC,1511 NORTH BLVD,HOUSTON,TX,77006,101,1,J-M BBQ,2201 LEELAND ST,HOUSTON,TX,77003,101,Y,MB1110292,02/25/2021,,09/30/2021,0,0,0,0,0
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,09/30/2009,5539,4785,4107,0,14431
32059765654,"LETS EADO IT, LLC",5601 SEARS ST STE B,DALLAS,TX,75206,57,1,TRUCK YARD,2118 LAMAR ST STE 150,HOUSTON,TX,77003,101,Y,MB967071,12/19/2016,,02/28/2018,0,0,0,0,0
32058687347,"LW EAST END - LW, LLC",3711 BRIARPARK DR STE 300,HOUSTON,TX,77042,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,06/01/2016,,08/31/2019,67392,928,67919,0,136239
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,03/31/2010,6619,5947,4762,0,17328
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,11/30/2008,8792,5327,5046,0,19165
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,09/30/2011,5525,5673,4045,0,15243
32046638105,"HOUSTON GROOVES, LLC",2300 PIERCE ST,HOUSTON,TX,77003,101,1,GROOVES OF HOUSTON,2300 PIERCE ST,HOUSTON,TX,77003,101,Y,MB776942,05/25/2012,,08/31/2019,47604,501,2714,0,50819
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,05/31/2014,6695,4780,4826,0,16301
32059765654,"LETS EADO IT, LLC",5601 SEARS ST STE B,DALLAS,TX,75206,57,1,TRUCK YARD,2118 LAMAR ST STE 150,HOUSTON,TX,77003,101,Y,MB967071,12/19/2016,,07/31/2017,0,0,0,0,0
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,07/31/2015,6347,4645,4251,0,15243
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,01/31/2008,6057,5859,5403,0,17319
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,10/31/2015,6809,5292,3672,0,15773
32059765654,"LETS EADO IT, LLC",5601 SEARS ST STE B,DALLAS,TX,75206,57,1,TRUCK YARD,2118 LAMAR ST STE 150,HOUSTON,TX,77003,101,Y,MB967071,12/19/2016,,05/31/2017,0,0,0,0,0
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,05/31/2011,7283,4981,5155,0,17419
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,12/31/2008,13523,6741,5676,0,25940
32059765654,"LETS EADO IT, LLC",5601 SEARS ST STE B,DALLAS,TX,75206,57,1,TRUCK YARD,2118 LAMAR ST STE 150,HOUSTON,TX,77003,101,Y,MB967071,12/19/2016,,03/31/2017,0,0,0,0,0
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,06/30/2010,8989,5496,5339,0,19824
32059765654,"LETS EADO IT, LLC",5601 SEARS ST STE B,DALLAS,TX,75206,57,1,TRUCK YARD,2118 LAMAR ST STE 150,HOUSTON,TX,77003,101,Y,MB967071,12/19/2016,,01/31/2017,0,0,0,0,0
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,08/31/2007,7363,4150,4531,0,16044
32055442225,"EADOLOUNGE, LLC",903 HUTCHINS ST,HOUSTON,TX,77003,101,1,KINGS COURT BAR & KITCHEN,903 HUTCHINS ST,HOUSTON,TX,77003,101,Y,MB915760,07/30/2015,,10/31/2019,23237,386,31774,0,55397
32063879681,EADO ENTERTAINMENT  LLC,319 MILBY ST,HOUSTON,TX,77003,101,1,WHITE RHINO CANTINA,319 MILBY ST,HOUSTON,TX,77003,101,Y,MB1017950,06/08/2018,,01/31/2020,0,0,0,0,0
32063879681,EADO ENTERTAINMENT  LLC,319 MILBY ST,HOUSTON,TX,77003,101,1,WHITE RHINO CANTINA,319 MILBY ST,HOUSTON,TX,77003,101,Y,MB1017950,06/08/2018,,06/30/2020,0,0,0,0,0
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,11/30/2011,5636,5373,4291,0,15300
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,09/30/2010,5152,5475,4246,0,14873
32061321355,"VOODOO QUEEN, LLC",322 MILBY ST,HOUSTON,TX,77003,101,1,VOODOO QUEEN,322 MILBY ST,HOUSTON,TX,77003,101,Y,MB995514,09/27/2017,,04/30/2018,64507,134,21790,0,86431
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,09/30/2014,5448,3672,3746,0,12866
32041160378,"LW EAST END, LP",720 SHEPHERD DR,HOUSTON,TX,77007,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,05/14/2010,05/31/2016,04/30/2014,48651,901,70057,0,119609
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,03/31/2011,9499,5572,4040,0,19111
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,01/31/2014,7229,5178,4715,0,17122
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,07/31/2013,5927,4318,3940,0,14185
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,08/31/2014,5435,4103,4340,0,13878
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,08/31/2018,173770,6550,26501,0,206821
12049269280,"ORIGINAL NINFA'S, L.P.",1050 N POST OAK RD STE 200,HOUSTON,TX,77055,101,1,NINFA'S ON NAVIGATION,2704 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB639140,09/13/2006,,04/30/2018,194875,8702,27330,0,230907
32041160378,"LW EAST END, LP",720 SHEPHERD DR,HOUSTON,TX,77007,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,05/14/2010,05/31/2016,05/31/2015,80016,2024,108894,0,190934
32052385906,"AROUND THE CORNER, L.L.C.",1533 W ALABAMA ST STE 100,HOUSTON,TX,77006,101,2,AROUND THE CORNER,1510 HUTCHINS ST,HOUSTON,TX,77003,101,Y,MB905103,04/17/2015,,04/30/2018,31643,11929,13827,0,57399
32058687347,"LW EAST END - LW, LLC",3711 BRIARPARK DR STE 300,HOUSTON,TX,77042,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,06/01/2016,,04/30/2018,84783,2579,104912,0,192274
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,10/31/2012,5225,4375,4288,0,13888
32048012549,"EL TIEMPO ELMDALE, LLC",602 SAWYER ST STE 110,HOUSTON,TX,77007,101,1,EL TIEMPO CANTINA NAVIGATION,2814 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB832403,02/21/2013,,04/30/2018,117770,4341,23009,0,145120
32056024089,THE SECRET GROUP LLC,2101 POLK ST STE A,HOUSTON,TX,77003,101,1,THE SECRET GROUP,2101 POLK ST STE A,HOUSTON,TX,77003,101,Y,MB920851,09/17/2015,,04/30/2018,40142,533,16580,0,57255
17605812878,"HOUSTON CHINA GARDEN II, INC.",1602 LEELAND ST,HOUSTON,TX,77003,101,1,CHINA GARDEN,1602 LEELAND ST,HOUSTON,TX,77003,101,Y,MB113378,09/01/1998,10/08/2020,02/28/2009,3392,2406,2032,0,7830
12028659519,"BIG CITY ENTERTAINMENT, LP",813 ST EMANUEL ST,HOUSTON,TX,77003,101,1,WAREHOUSE LIVE,813 SAINT EMANUEL ST,HOUSTON,TX,77003,101,Y,MB619518,02/07/2006,,04/30/2018,57389,1760,27362,0,86511
17419812965,MERIDA INC.,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,1,MERIDA RESTAURANT,2509 NAVIGATION BLVD,HOUSTON,TX,77003,101,Y,MB117478,12/01/1993,,04/30/2018,3487,101,1405,0,4993
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,09/30/2013,5866,3900,4192,0,13958
17605812878,"HOUSTON CHINA GARDEN II, INC.",1602 LEELAND ST,HOUSTON,TX,77003,101,1,CHINA GARDEN,1602 LEELAND ST,HOUSTON,TX,77003,101,Y,MB113378,09/01/1998,10/08/2020,10/31/2013,3836,2886,2983,0,9705
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,01/31/2012,6498,4762,4685,0,15945
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,09/30/2017,8374,4471,3610,0,16455
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,02/28/2018,6179,3580,3203,0,12962
32059765654,"LETS EADO IT, LLC",5601 SEARS ST STE B,DALLAS,TX,75206,57,1,TRUCK YARD,2118 LAMAR ST STE 150,HOUSTON,TX,77003,101,Y,MB967071,12/19/2016,,05/31/2018,312064,23010,310938,0,646012
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,02/28/2014,6488,5551,4173,0,16212
32064175881,"LEELAND HOUSE, L.L.C.",5746 LARKIN ST,HOUSTON,TX,77007,101,1,LEELAND HOUSE,2119 LEELAND ST,HOUSTON,TX,77003,101,Y,MB996159,10/03/2017,,04/30/2018,2069,7520,667,0,10256
32059765654,"LETS EADO IT, LLC",5601 SEARS ST STE B,DALLAS,TX,75206,57,1,TRUCK YARD,2118 LAMAR ST STE 150,HOUSTON,TX,77003,101,Y,MB967071,12/19/2016,,07/31/2018,274261,28761,259901,0,562923
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,06/30/2007,4439,5227,6125,0,15791
17605812878,"HOUSTON CHINA GARDEN II, INC.",1602 LEELAND ST,HOUSTON,TX,77003,101,1,CHINA GARDEN,1602 LEELAND ST,HOUSTON,TX,77003,101,Y,MB113378,09/01/1998,10/08/2020,05/31/2014,1842,1777,1403,0,5022
32063982477,SUNSET PATIO LOUNGE LLC,155 BIRDSALL ST APT 403,HOUSTON,TX,77007,101,1,SUNSET PATIO LOUNGE,2119 DALLAS ST STE D,HOUSTON,TX,77003,101,Y,MB1049172,04/01/2019,,09/30/2020,47173,2573,14125,0,63871
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,03/31/2014,6681,4828,5340,0,16849
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,11/30/2016,7289,4006,3167,0,14462
32041160378,"LW EAST END, LP",720 SHEPHERD DR,HOUSTON,TX,77007,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,05/14/2010,05/31/2016,11/30/2010,0,0,0,0,0
32041160378,"LW EAST END, LP",720 SHEPHERD DR,HOUSTON,TX,77007,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,05/14/2010,05/31/2016,07/31/2014,43595,769,70139,0,114503
17605812878,"HOUSTON CHINA GARDEN II, INC.",1602 LEELAND ST,HOUSTON,TX,77003,101,1,CHINA GARDEN,1602 LEELAND ST,HOUSTON,TX,77003,101,Y,MB113378,09/01/1998,10/08/2020,01/31/2017,4853,2318,2519,0,9690
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,12/31/2007,8669,7032,5927,0,21628
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,01/31/2016,7568,6974,4099,0,18641
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,02/28/2013,6895,4741,4426,0,16062
32062497428,"LUCKY'S LODGE, LLC",8423 WESTVIEW DR,HOUSTON,TX,77055,101,1,LUCKY'S LODGE,2024 RUSK ST,HOUSTON,TX,77003,101,Y,MB987157,06/30/2017,,04/30/2018,17572,498,8345,0,26415
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,02/29/2016,7470,6565,4169,0,18204
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,05/31/2009,7763,6132,6455,0,20350
32041160378,"LW EAST END, LP",720 SHEPHERD DR,HOUSTON,TX,77007,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,05/14/2010,05/31/2016,06/30/2011,17848,681,32715,0,51244
32041160378,"LW EAST END, LP",720 SHEPHERD DR,HOUSTON,TX,77007,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,05/14/2010,05/31/2016,10/31/2013,42311,676,63225,0,106212
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,05/31/2007,5667,6858,6034,0,18559
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,04/30/2011,7149,5642,3558,0,16349
32055442225,"EADOLOUNGE, LLC",903 HUTCHINS ST,HOUSTON,TX,77003,101,1,KINGS COURT BAR & KITCHEN,903 HUTCHINS ST,HOUSTON,TX,77003,101,Y,MB915760,07/30/2015,,04/30/2018,18493,438,18563,0,37494
32046638105,"HOUSTON GROOVES, LLC",2300 PIERCE ST,HOUSTON,TX,77003,101,1,GROOVES OF HOUSTON,2300 PIERCE ST,HOUSTON,TX,77003,101,Y,MB776942,05/25/2012,,04/30/2018,45038,304,4212,0,49554
32041160378,"LW EAST END, LP",720 SHEPHERD DR,HOUSTON,TX,77007,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,05/14/2010,05/31/2016,01/31/2011,12470,469,15708,0,28647
32041160378,"LW EAST END, LP",720 SHEPHERD DR,HOUSTON,TX,77007,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,05/14/2010,05/31/2016,03/31/2016,69852,2010,82920,0,154782
32041160378,"LW EAST END, LP",720 SHEPHERD DR,HOUSTON,TX,77007,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,05/14/2010,05/31/2016,01/31/2014,29679,748,37165,0,67592
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,05/31/2018,7778,4463,3922,0,16163
32041160378,"LW EAST END, LP",720 SHEPHERD DR,HOUSTON,TX,77007,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,05/14/2010,05/31/2016,09/30/2014,41920,899,59666,0,102485
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,04/30/2018,7635,3852,3297,0,14784
32041160378,"LW EAST END, LP",720 SHEPHERD DR,HOUSTON,TX,77007,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,05/14/2010,05/31/2016,05/31/2014,44692,888,67304,0,112884
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,08/31/2011,5604,3447,4285,0,13336
32041160378,"LW EAST END, LP",720 SHEPHERD DR,HOUSTON,TX,77007,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,05/14/2010,05/31/2016,02/29/2012,17223,474,33097,0,50794
32041160378,"LW EAST END, LP",720 SHEPHERD DR,HOUSTON,TX,77007,101,1,LITTLE WOODROW'S EAST END,2019 WALKER ST,HOUSTON,TX,77003,101,Y,MB748290,05/14/2010,05/31/2016,04/30/2015,59406,1280,84536,0,145222
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,06/30/2013,7327,4456,5069,0,16852
